datetime,base_value,temp_mean,hour,dayofweek,month,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,hdh,cdh,load_lag_8760h,load_rolling_mean_168h,load_rolling_std_168h,load_rolling_mean_720h,load_rolling_std_720h
2011-12-01 01:00:00,147.69220790985668,20.98989157705981,-12.615977249920732,0.11583041820869643,0.7839975457365161,-0.0436743420200608,-1.5528890604240624,-0.9134013806503201,-0.07000534111237196,0.2438219790090582,1.2892496277699432,-1.9899686443018765,0.0,5.016870579199174,-13.386792871570984,-0.820115556950406,-0.37008659084932993,-0.04834565253573336,-0.46843841279474735
2011-12-01 02:00:00,147.69220790985668,21.344107318317192,-14.626936753905067,0.18090623835676675,0.7905505927030285,-0.010984952312353748,-1.8275762772910578,-1.0381382943889204,-0.07000534111237196,0.2275908450670424,1.3224306659430916,-1.8064045619291034,0.0,5.173898767258452,-13.322122360397566,-0.7280829836398024,-0.39446440694412627,0.009897498989352787,-0.2980923864149394
2011-12-01 03:00:00,147.69220790985668,25.867863314278285,-15.375044217778791,0.18593300148372902,0.7823110216568221,0.0035861857648402653,-2.3679082905984923,-1.09202984013635,-0.07021139549076465,0.2063292066819072,1.327762304169785,-1.8843707411011263,0.0,6.131301058664905,-13.335170793147928,-0.6945480499001866,-0.39421848217169486,-0.03153745631442038,-0.24170116416380646
2011-12-01 04:00:00,147.69220790985668,28.27678944540144,-15.312496286378439,0.20163104300185794,0.7722943433705005,0.011287315626413164,-2.4972491900323037,-1.2577687863696265,-0.07434672043027767,0.2049992073252266,1.4398364640613757,-1.9694759211469663,0.0,7.706416901044125,-13.664262834129259,-0.6987684291458486,-0.4017387625403377,-0.0006148262459569332,-0.2350456649723275
2011-12-01 05:00:00,147.69220790985668,31.147646568511423,-14.05040168497368,0.3082061762418995,0.7104794269992231,0.04846748862797578,-2.374768326541011,-1.3160628436316415,-0.05769932660725488,0.2131806199075629,1.5963316839738813,-1.8530764433626576,0.0,7.655933522848082,-12.936610191501462,-0.8470659902301819,-0.5931114734138099,-0.2190306225051133,-0.045162717263016273
2011-12-01 06:00:00,147.69220790985668,36.88194611593233,-7.912596757643112,0.590715759402013,0.7205601675712806,0.12467251731754246,-1.334028769526981,0.6145870400506992,0.2459793669266375,0.19684984939068334,1.6167268784075306,-1.6398091869243476,0.0,10.514699090831588,-12.9654498902863,-0.8673316197941927,-0.5858954202910549,-0.21648448947602827,-0.1965835720181006
2011-12-01 07:00:00,147.69220790985668,38.70163456710835,2.353950816292353,0.9805691135669748,0.7508622902304818,0.2257404111579443,-1.1372380541305869,1.0563715201605937,0.4369250852925676,0.2548532776215989,1.5185453074504753,-2.543001131593022,0.0,10.697648515964445,-9.321437026505189,-0.8469143281977545,-0.60715985472037,-0.19297407185810972,-0.11371370182154641
2011-12-01 08:00:00,147.69220790985668,34.92588382091502,7.532489491727941,0.7705019687944483,1.2985032260408,0.15651190950185503,-1.0724203659035938,2.4096784393560124,0.13718246894820169,0.1577226335284774,1.2549534250045604,-2.658596458764297,0.0,9.432257787973882,-8.63738139568602,-1.0993054506966375,-0.4026122498870229,-0.051726936648521085,-0.017603193548300086
2011-12-01 09:00:00,147.69220790985668,24.01312878077356,8.219925515544983,-0.1481907363332309,1.5211534700742102,-0.012121992262912034,-0.5073787629070248,2.2277644739645583,-0.03193467067526263,0.16380365033012645,1.32910525678171,-2.4959775653991207,0.0,7.129261280061888,-7.48763599547846,-1.1312980263722925,-0.3456398358523041,-0.08952526662685348,0.10162869692468517
2011-12-01 10:00:00,147.69220790985668,11.014825021179712,7.062247784720929,-0.29060732229217534,1.0911369517294593,-0.05081619883700415,-0.46352955022473186,2.5212625401766187,-0.08436091275866779,0.14473416586214993,1.0150098289912222,-2.4406090141145556,0.0,2.306931037907608,-7.095836671255026,-1.1367661137641965,-0.33417304311146706,-0.05892467861326481,0.13984878500732711
2011-12-01 11:00:00,147.69220790985668,0.5643706000554944,7.014642307754859,-0.38692750988110897,1.3032583976268346,-0.05711596941142898,-0.22283970588619828,2.2737420328973843,-0.09730412441073964,0.1363317356877102,1.0970279643222147,-2.583451593163351,0.0,-0.10767570326107166,-7.290217152474381,-1.1846601809677118,-0.3297422763278042,-0.032904863679803525,0.37745126434416365
2011-12-01 12:00:00,147.69220790985668,-4.548691847465918,4.9088396548179345,-0.3473574352044958,0.829496033329092,-0.06693497514886397,-0.0320493435861758,1.6606136419175244,-0.1760074004951585,0.0787136704594235,1.2301524895113993,-2.7364058960939928,0.0,-1.1612674111447097,-7.335334952905471,-0.9478951572680472,-0.332900691088187,-0.1469515760423839,0.5142992275335632
2011-12-01 13:00:00,147.69220790985668,-11.201425489498343,2.0542244742288696,-0.20972973585388832,1.056603749842297,-0.10863327834462726,-0.23521511030803918,0.7606923884350797,-0.16298653825132306,0.09044634302654407,0.9935190057508302,-3.358588176781482,0.0,-3.1601988495649147,-10.34533701796452,-1.1715302731503894,-0.43341960405446867,-0.26693179837806713,0.49007193539031607
2011-12-01 14:00:00,147.69220790985668,-13.591911944126098,2.3589067395350436,-0.23880053051684036,1.256575527334734,-0.07712819403474634,-0.201046964954167,0.46649061629560473,-0.1700443566697065,0.10175185680847271,1.1530699481030038,-3.6689164983191693,0.0,-3.5833413270595504,-10.144636868918719,-1.2162910204912987,-0.4390273497192127,-0.3241808133518092,0.45529870644446185
2011-12-01 15:00:00,147.69220790985668,-14.054842822791429,2.4194358441970736,-0.11738141153278835,1.3490100467844925,-0.04924333096564063,0.10047755740269795,-0.32894271477362474,-0.16457559069712718,0.10230536019014999,1.1378739380173766,-3.7799049119401986,0.0,-3.7878782039935937,-10.02450179597643,-1.2234120398874306,-0.439978724890231,-0.3414279889150749,0.47059357640572685
2011-12-01 16:00:00,147.69220790985668,-13.585760662530824,2.4255505815239173,-0.04672663235520934,1.3953043688427107,-0.014090781258458397,1.0195882713720437,-0.742160377966479,-0.14256282488422153,0.1019128076725838,1.2194591243058532,-3.7227947593037576,0.0,-3.634430351497,-8.553445499953892,-1.2132762694447805,-0.5218301524920366,-0.2960543129264719,0.544581859591309
2011-12-01 17:00:00,147.69220790985668,-6.69941728298336,3.2904112399701435,0.15931326311500488,0.8442310681067553,-0.0005920217249349519,1.775643663891823,-1.1939028713881759,0.04773376882458031,0.03678395852511082,1.2138676753883588,-3.7870674017987183,0.0,-1.789617699094998,-6.054822607397708,-1.1839326068347975,-0.5114077576953981,-0.14333382938084893,0.5400043816538628
2011-12-01 18:00:00,147.69220790985668,2.4570988744513134,7.558137042846163,0.6432416751074671,1.2369562118183568,0.003946382393009303,3.462496410698462,1.441679176745687,0.1488524598218217,0.03357011945098614,1.4148260978420586,-3.7810207274815153,0.0,0.6503978475603907,3.023605999033735,-1.083792401375092,-0.741712310107879,-0.15658096428331733,0.192862604260477
2011-12-01 19:00:00,147.69220790985668,12.09237478277735,13.432939863635193,1.1157283877659645,1.232020414373029,0.021031538627536688,5.5135831300024005,1.2747489493674664,0.35492224550777907,0.04836958995783919,1.4266324984810055,-3.636339180207741,0.0,2.2631928213865757,7.895219315530273,-1.1485157638611319,-0.7777236746720141,-0.17652723553081703,-0.045065916162205316
2011-12-01 20:00:00,147.69220790985668,16.38384114478514,14.49518710716708,1.1199205967775778,1.3095856465288833,0.019498472383854673,5.345057072205882,0.9509407776198495,0.33954802173534926,0.08376972436361534,1.4993694202130246,-3.655156196735312,0.0,4.922337406392261,7.682501213660564,-1.1470835216018624,-0.9216005835150715,-0.11395158423575155,-0.15259002801271734
2011-12-01 21:00:00,147.69220790985668,21.386281433306692,15.325802635276993,1.048694028724011,1.530699414363585,0.01612742337808955,5.143486475410776,1.0205036996462005,0.3140184087698236,0.05402704916741696,1.2169916777408467,-3.752972919255874,0.0,5.952022653768974,10.530677965637542,-1.1179230186032538,-0.9064810933699529,-0.21366966723225372,-0.16998994228999728
2011-12-01 22:00:00,147.69220790985668,24.235713522718846,14.022882384446767,0.7138066801427662,1.5262933504950151,0.005572130359684358,0.8909838305248566,0.5372128582490558,0.12757433137577245,0.05315393876699598,1.184034970614819,-3.905109603178376,0.0,7.8928324234266825,7.747984419065569,-1.0616726477451102,-0.8830150232454701,-0.2509743037726131,-0.012996368868931159
2011-12-01 23:00:00,147.69220790985668,26.240652738497666,5.72584255342897,0.278070662190668,1.2492164587874244,0.005920321200989895,-0.6546385427985867,0.07438183452851788,-0.02150436881781213,0.10213316524508015,1.4218013647855703,-3.448129600313682,0.0,8.023853142043535,5.562041943576822,-0.7766560505814171,-0.8207157116441309,-0.22594659138529094,0.010030472287341188
2011-12-02 00:00:00,147.69220790985668,33.17987324810012,-8.609053145798521,-0.17645395957058682,0.6987231501410273,-0.020423047247357953,-0.41936579899401016,0.44460249231272475,-0.182456953635997,0.3346002230467685,1.6225142574810432,-3.2849385823580084,0.0,7.817248236840767,4.9319952862703405,-0.9861321451544581,-0.8010797624018011,-0.095508233667538,0.20215634203160185
2011-12-02 01:00:00,147.69220790985668,33.82691031993379,-14.62076498684974,-0.20546903131182687,0.7516923190896146,-0.033329209654962645,-1.2639642495869559,-0.18199904721448087,-0.21519220753852908,0.41634839737005036,1.757699972301325,-3.0590348930497253,0.0,7.496865127061796,2.4489986401466677,-0.9073994792624155,-0.8341308884280322,-0.10569764314132754,0.23041658503661439
2011-12-02 02:00:00,147.69220790985668,35.491325238608,-17.190223788929256,-0.2452399250097112,0.7553312298996092,0.0045366358139525475,-1.7434856025899774,-0.3308831210889548,-0.2117095480105001,0.39698035106974217,1.7906246747847063,-2.8333113516810333,0.0,7.4138534730069985,2.0510002995094805,-1.1275110387213483,-0.7813017339406224,-0.06030863092586736,0.40008147777831377
2011-12-02 03:00:00,147.69220790985668,38.319777923704315,-17.172762957030294,-0.2239091530413989,0.7352283723694172,0.013605171723545067,-2.05874760321512,-0.3536402564876184,-0.19163384362832417,0.3902083300692478,1.7353189942007625,-2.7315503828027285,0.0,8.789857393312314,4.919421062633264,-1.1172351857336469,-0.7661015795122458,-0.08009988964624803,0.40570428371382744
2011-12-02 04:00:00,147.69220790985668,39.36490073719915,-16.89909686852955,-0.16692157824687814,0.7875370705801008,0.021761192879638167,-2.2348215722021414,-0.5727446788686538,-0.1919740900469055,0.3920926403884667,1.7344583717429147,-2.7274332589743353,0.0,9.185831491264075,5.111946236848502,-1.1198566064375728,-0.7710994417103189,-0.09480054768790219,0.4079043057465736
2011-12-02 05:00:00,147.69220790985668,41.76697234281068,-15.876282070433898,-0.0384680131453005,0.797806559484845,0.036070076436323414,-1.9136921958026147,-0.328851879244861,-0.16757528223346005,0.3923912392328197,1.6777459798239989,-2.705285966522859,0.0,8.949586343200794,8.902863896740898,-1.1464510950621676,-0.9499512821903725,-0.15962736353684803,0.4434548040339541
2011-12-02 06:00:00,147.69220790985668,40.643721752025684,-9.245429054664166,0.038042072167213156,1.1153766275758394,0.10642728894996402,-1.7990009278762196,0.15236730657980802,-0.26391039084903434,0.40212795145292757,1.7477965914584825,-2.3629209722028106,0.0,9.58331692597477,11.778301128341601,-1.313579279226619,-1.0282308245265213,-0.06430440938070231,0.5238679001759987
2011-12-02 07:00:00,147.69220790985668,43.829781190454085,0.9722702393256035,0.41906302772642834,1.2703662372868925,0.2134646640274269,-1.2077230533610654,0.8027620565322096,-0.1830789042451493,0.342464871854979,1.3882363599665055,-2.5968759579917218,0.0,11.254733516722847,12.758354105935721,-1.2523312401577749,-1.0390454766041686,-0.008355300894402153,0.4451936187072256
